Date,Open,High,Low,Close,Adj Close,Volume
1994-06-01,5.125000,5.437500,3.187500,3.500000,3.468652,122955600
1994-07-01,3.500000,4.125000,3.312500,3.562500,3.530592,100280800
1994-08-01,3.625000,4.812500,3.500000,4.437500,4.397756,98037200
1994-09-01,4.375000,4.750000,4.125000,4.625000,4.583577,79531200
1994-10-01,4.625000,5.875000,4.562500,5.625000,5.574620,120530400
1994-11-01,5.562500,5.687500,4.593750,4.968750,4.924248,81298000
1994-12-01,5.000000,5.656250,4.250000,4.812500,4.769397,88434000
1995-01-01,4.750000,4.843750,3.843750,4.468750,4.428726,103823600
1995-02-01,4.500000,5.906250,4.468750,5.375000,5.326859,96823600
1995-03-01,5.406250,6.500000,5.343750,5.656250,5.605590,98293600
1995-04-01,5.625000,5.812500,4.968750,5.750000,5.698500,112102800
1995-05-01,5.781250,7.312500,5.781250,6.437500,6.379843,110860400
1995-06-01,6.468750,7.906250,6.312500,6.781250,6.720514,70249200
1995-07-01,6.781250,9.781250,6.718750,9.031250,8.950361,118404800
1995-08-01,9.125000,9.968750,8.468750,9.500000,9.414914,124273200
1995-09-01,9.437500,10.562500,8.406250,9.187500,9.105212,99448000
1995-10-01,9.187500,9.843750,7.687500,9.156250,9.074244,120577200
1995-11-01,9.187500,9.500000,7.500000,8.531250,8.454839,84272400
1995-12-01,8.500000,8.531250,5.593750,6.531250,6.472754,130388000
1996-01-01,6.593750,6.968750,5.281250,6.000000,5.946261,141841600
1996-02-01,5.968750,7.218750,5.843750,6.250000,6.194022,69935600
1996-03-01,6.250000,6.812500,5.812500,6.625000,6.565663,50150400
1996-04-01,6.656250,7.500000,6.250000,6.687500,6.627604,75567200
1996-05-01,6.625000,8.875000,6.281250,7.906250,7.835438,164880000
1996-06-01,7.968750,8.000000,6.312500,6.687500,6.627604,107520400
1996-07-01,6.718750,7.781250,6.125000,7.500000,7.432826,92793200
1996-08-01,7.500000,8.500000,7.250000,7.718750,7.649618,61092800
1996-09-01,7.718750,9.968750,7.468750,9.343750,9.260062,122784800
1996-10-01,9.343750,9.625000,7.906250,9.375000,9.291033,123821600
1996-11-01,9.375000,9.500000,7.750000,8.031250,7.959318,86972000
1996-12-01,8.093750,8.781250,6.906250,7.484375,7.417341,101897600
1997-01-01,7.531250,9.218750,7.406250,7.968750,7.897378,125898400
1997-02-01,7.937500,8.687500,7.281250,7.812500,7.742527,80993600
1997-03-01,7.718750,8.031250,6.312500,6.656250,6.596633,100310000
1997-04-01,6.625000,6.656250,4.812500,6.031250,5.977231,108752000
1997-05-01,6.031250,8.531250,5.937500,8.000000,7.928349,95604400
1997-06-01,8.000000,8.968750,7.437500,8.406250,8.330958,76716400
1997-07-01,8.375000,9.125000,7.875000,8.375000,8.299990,77198800
1997-08-01,8.281250,8.671875,7.453125,7.703125,7.634133,57778000
1997-09-01,7.687500,9.812500,7.687500,9.656250,9.569763,81426800
1997-10-01,9.625000,10.062500,7.687500,8.468750,8.392900,136119200
1997-11-01,8.656250,9.187500,7.484375,8.375000,8.299990,74017600
1997-12-01,8.375000,9.703125,7.875000,9.453125,9.368458,101770800
1998-01-01,9.468750,9.906250,8.812500,8.984375,8.903907,118079600
1998-02-01,9.062500,11.390625,8.500000,11.031250,10.932448,146889600
1998-03-01,11.031250,11.937500,10.375000,11.734375,11.629277,81720800
1998-04-01,11.625000,11.859375,10.187500,11.562500,11.458941,72213600
1998-05-01,11.593750,12.281250,10.437500,10.875000,10.777598,78366400
1998-06-01,10.750000,13.750000,10.593750,13.500000,13.379087,81927200
1998-07-01,13.500000,14.281250,11.812500,12.664063,12.550640,89164400
1998-08-01,12.687500,13.562500,9.500000,9.531250,9.445884,79418000
1998-09-01,9.625000,12.781250,9.343750,10.968750,10.870508,127736800
1998-10-01,10.750000,11.156250,8.312500,10.281250,10.189166,110098800
1998-11-01,10.296875,12.187500,10.281250,10.531250,10.436927,62655600
1998-12-01,10.484375,14.031250,10.375000,14.031250,13.905580,67961600
1999-01-01,13.781250,13.812500,10.437500,10.539063,10.444672,74732800
1999-02-01,10.546875,10.875000,9.515625,9.968750,9.879466,63085200
1999-03-01,9.968750,12.718750,9.500000,11.875000,11.768642,83885600
1999-04-01,12.000000,13.437500,11.375000,12.703125,12.589350,64368800
1999-05-01,12.625000,13.250000,11.375000,12.234375,12.124798,58638800
1999-06-01,12.250000,13.781250,11.398438,13.562500,13.441029,55913200
1999-07-01,13.687500,15.031250,12.875000,14.234375,14.106884,60282800
1999-08-01,14.312500,17.546875,13.656250,17.156250,17.002588,66336400
1999-09-01,17.187500,19.234375,17.046875,18.093750,17.931694,78429200
1999-10-01,18.015625,20.500000,16.062500,20.203125,20.022179,89830800
1999-11-01,20.156250,30.062500,19.281250,26.218750,25.983925,115301600
1999-12-01,26.718750,31.109375,19.562500,21.000000,20.811916,157842400
2000-01-01,21.250000,28.765625,16.968750,20.437500,20.254452,140837600
2000-02-01,20.468750,25.562500,18.750000,25.000000,24.776089,70948000
2000-03-01,23.750000,26.125000,17.062500,17.796875,17.637476,138755600
2000-04-01,18.000000,18.031250,12.671875,15.125000,14.989533,115839200
2000-05-01,15.000000,16.968750,12.250000,15.968750,15.825726,135958000
2000-06-01,16.078125,20.187500,15.015625,18.234375,18.071060,82729600
2000-07-01,18.218750,23.812500,18.203125,22.109375,21.911354,67705600
2000-08-01,21.843750,27.121094,19.500000,26.984375,26.742689,73921600
2000-09-01,27.496094,27.500000,20.750000,24.687500,24.466389,75545200
2000-10-01,24.687500,28.968750,19.968750,25.000000,24.776089,75112200
2000-11-01,24.750000,25.000000,17.281250,17.843750,17.683933,76111600
2000-12-01,18.250000,22.750000,16.875000,21.312500,21.121616,85536600
2001-01-01,21.843750,24.156250,17.250000,22.906250,22.701092,120848800
2001-02-01,23.187500,27.281250,22.250000,25.000000,24.776089,96240000
2001-03-01,24.656250,28.406250,22.781250,27.125000,26.882057,131676200
2001-04-01,27.000000,30.850000,22.656250,28.309999,28.056440,168538000
2001-05-01,28.299999,31.875000,25.625000,29.445000,29.181276,140770800
2001-06-01,29.504999,31.385000,26.059999,28.950001,28.690710,97134800
2001-07-01,28.674999,30.540001,25.275000,28.459999,28.205099,122646600
2001-08-01,28.840000,30.049999,27.445000,28.855000,28.596561,77812400
2001-09-01,28.865000,30.200001,20.495001,22.834999,22.630476,141659400
2001-10-01,22.565001,28.875000,20.600000,25.730000,25.499552,160399800
2001-11-01,26.084999,30.400000,24.889999,30.230000,29.959244,136764800
2001-12-01,29.924999,33.459999,29.254999,29.975000,29.706533,117912400
2002-01-01,30.245001,31.850000,26.135000,26.535000,26.297340,154359600
2002-02-01,26.475000,28.450001,25.250000,26.910000,26.668982,115497800
2002-03-01,26.959999,31.299999,26.924999,30.400000,30.127724,90211200
2002-04-01,30.174999,31.995001,28.250000,29.525000,29.260561,113038200
2002-05-01,29.510000,32.494999,26.745001,32.000000,31.713394,170329000
2002-06-01,31.950001,33.485001,29.584999,33.025002,32.729218,122640800
2002-07-01,33.040001,33.044998,26.225000,30.090000,29.820503,256077400
2002-08-01,29.975000,33.875000,27.420000,31.629999,31.346706,188876400
2002-09-01,31.195000,34.500000,29.330000,32.980000,32.684616,155028600
2002-10-01,32.619999,36.220001,30.410000,32.560001,32.268379,326665200
2002-11-01,32.490002,34.555000,31.430000,33.930000,33.626110,156465200
2002-12-01,34.345001,34.730000,24.735001,24.885000,24.662119,259668600
2003-01-01,24.990000,27.440001,23.754999,25.885000,25.653164,257699600
2003-02-01,25.934999,26.834999,23.950001,26.400000,26.163549,117298000
2003-03-01,26.500000,30.225000,25.754999,29.320000,29.057396,134542800
2003-04-01,29.180000,30.934999,28.094999,29.570000,29.305157,119154200
2003-05-01,29.559999,34.400002,29.170000,34.275002,33.968025,171040400
2003-06-01,34.400002,39.700001,33.205002,36.950001,36.619057,159603400
2003-07-01,36.770000,42.455002,36.549999,42.000000,41.623833,154193200
2003-08-01,41.884998,45.230000,40.689999,44.985001,44.582092,92956800
2003-09-01,44.900002,48.500000,43.750000,46.090000,45.677197,119154600
2003-10-01,46.130001,52.884998,45.959999,49.470001,49.026928,145192000
2003-11-01,48.325001,51.700001,42.299999,44.230000,43.833855,127833800
2003-12-01,44.730000,48.259998,40.599998,47.680000,47.252956,116698100
2004-01-01,48.270000,49.930000,45.869999,46.860001,46.440304,104894000
2004-02-01,46.639999,47.619999,43.430000,47.160000,46.737614,88743800
2004-03-01,47.660000,54.730000,45.150002,53.740002,53.258682,95183300
2004-04-01,53.459999,55.910000,48.959999,50.619999,50.166626,77690800
2004-05-01,50.980000,52.450001,47.419998,50.830002,50.374741,81982400
2004-06-01,50.750000,54.650002,50.240002,54.549999,54.061424,53474400
2004-07-01,55.000000,55.009998,48.080002,50.130001,49.681015,88883500
2004-08-01,49.950001,52.110001,46.450001,49.779999,49.334148,69558400
2004-09-01,48.880001,49.790001,44.900002,45.990002,45.578098,92085900
2004-10-01,46.700001,47.869999,43.380001,44.919998,44.517677,112606100
2004-11-01,45.139999,50.040001,44.700001,48.900002,48.462036,89223800
2004-12-01,48.820000,63.709999,48.049999,61.680000,61.127567,140578500
2005-01-01,61.590000,64.550003,56.630001,64.339996,63.763737,101127900
2005-02-01,64.250000,69.839996,61.880001,64.489998,63.912399,80791500
2005-03-01,64.309998,71.160004,51.740002,51.779999,51.316235,132641300
2005-04-01,52.299999,53.709999,48.669998,53.389999,52.911816,107158500
2005-05-01,53.250000,54.970001,47.450001,52.540001,52.069427,112043100
2005-06-01,52.610001,59.830002,51.950001,56.610001,56.102978,84411000
2005-07-01,56.959999,63.119999,55.220001,57.599998,57.084110,104789600
2005-08-01,57.910000,61.259998,55.799999,57.279999,56.766975,52177500
2005-09-01,57.250000,62.549999,55.240002,56.889999,56.380466,74770000
2005-10-01,56.340000,57.750000,51.040001,56.880001,56.370560,81219400
2005-11-01,56.480000,61.970001,54.889999,56.360001,55.855217,80085800
2005-12-01,56.950001,58.230000,52.119999,52.310001,51.841492,75656200
2006-01-01,52.439999,58.590000,50.970001,54.580002,54.091160,62928600
2006-02-01,54.299999,55.200001,50.500000,51.970001,51.504536,68827000
2006-03-01,51.959999,55.240002,50.139999,54.720001,54.229904,81469800
2006-04-01,54.930000,57.799999,53.639999,56.799999,56.291279,50907000
2006-05-01,56.759998,57.200001,41.639999,42.070000,41.693199,133066000
2006-06-01,42.049999,44.250000,39.990002,43.040001,42.654514,84526300
2006-07-01,43.040001,48.639999,41.369999,47.110001,46.688065,67112400
2006-08-01,46.299999,52.180000,46.139999,51.029999,50.572952,81388000
2006-09-01,51.660000,57.740002,49.939999,55.840000,55.339874,73884700
2006-10-01,56.099998,57.459999,52.590000,52.889999,52.416294,68095300
2006-11-01,52.889999,59.849998,52.380001,55.889999,55.389423,83600100
2006-12-01,55.669998,56.680000,50.209999,50.360001,49.908955,77615300
2007-01-01,50.759998,54.430000,47.959999,50.000000,49.552177,92181500
2007-02-01,50.820000,54.389999,49.139999,50.419998,49.968414,80886900
2007-03-01,49.750000,52.240002,48.419998,50.360001,49.908955,68550900
2007-04-01,50.580002,54.669998,50.310001,50.410000,49.958508,62802300
2007-05-01,50.349998,52.939999,46.270000,48.869999,48.432293,101264400
2007-06-01,48.849998,50.520000,47.000000,47.320000,46.896175,76494100
2007-07-01,47.950001,52.599998,47.689999,48.639999,48.204353,90320100
2007-08-01,48.529999,55.349998,47.540001,52.939999,52.465843,92930200
2007-09-01,52.570000,57.080002,50.799999,55.990002,55.488533,49857100
2007-10-01,55.529999,61.619999,55.490002,61.119999,60.572582,77317600
2007-11-01,61.009998,61.500000,53.279999,56.189999,55.686733,80875600
2007-12-01,56.250000,60.349998,53.959999,58.410000,57.886856,59747500
2008-01-01,58.029999,58.349998,44.230000,47.369999,46.945736,115129200
2008-02-01,46.610001,50.160000,43.619999,47.290001,46.866447,122854900
2008-03-01,47.070000,51.080002,44.680000,49.919998,49.472897,73174400
2008-04-01,51.000000,53.000000,49.570000,51.470001,51.009014,64349700
2008-05-01,51.320000,54.810001,47.810001,50.200001,49.750385,92559200
2008-06-01,50.000000,50.099998,43.459999,44.430000,44.032066,81650200
2008-07-01,44.119999,49.360001,42.470001,43.180000,42.793262,114755300
2008-08-01,43.470001,49.610001,41.169998,48.810001,48.372841,89495500
2008-09-01,49.660000,50.169998,35.099998,36.990002,36.658703,130377200
2008-10-01,36.660000,36.759998,21.910000,22.780001,22.575974,192363000
2008-11-01,22.990000,24.900000,16.559999,19.059999,18.889288,140308400
2008-12-01,18.590000,22.049999,14.790000,16.040001,15.896339,204613700
2009-01-01,16.049999,20.600000,15.400000,15.440000,15.301712,164745500
2009-02-01,15.200000,19.450001,14.240000,16.309999,16.163919,204329500
2009-03-01,15.840000,19.780001,14.750000,18.190001,18.027082,140270500
2009-04-01,17.650000,21.219999,17.480000,20.350000,20.167738,165845200
2009-05-01,20.350000,23.230000,19.370001,22.990000,22.784092,165412100
2009-06-01,23.680000,23.760000,19.850000,21.719999,21.525465,150839200
2009-07-01,21.980000,22.420000,19.959999,21.469999,21.277704,137169000
2009-08-01,21.590000,22.139999,18.030001,18.219999,18.056812,199124900
2009-09-01,18.120001,20.330000,17.680000,19.049999,18.879377,211768400
2009-10-01,19.030001,21.049999,18.120001,18.240000,18.076633,160959800
2009-11-01,18.250000,19.680000,16.740000,16.889999,16.738726,183440800
2009-12-01,16.950001,18.280001,15.860000,17.750000,17.591022,136134400
2010-01-01,17.990000,18.870001,16.260000,16.280001,16.134190,178537100
2010-02-01,16.520000,17.860001,15.700000,16.580000,16.431499,192776000
2010-03-01,16.730000,18.990000,16.629999,18.660000,18.492876,134294000
2010-04-01,18.639999,20.240000,18.590000,19.370001,19.196514,91903600
2010-05-01,19.430000,19.740000,15.830000,16.510000,16.362129,204009000
2010-06-01,16.230000,16.790001,14.370000,14.400000,14.271028,145242300
2010-07-01,14.340000,16.590000,14.060000,15.930000,15.787324,93954300
2010-08-01,16.129999,17.530001,14.670000,15.230000,15.093593,124613400
2010-09-01,15.480000,16.870001,15.480000,16.450001,16.302670,77656700
2010-10-01,16.600000,18.059999,15.300000,15.830000,15.688218,131260500
2010-11-01,15.820000,16.670000,14.670000,14.910000,14.776459,125558300
2010-12-01,15.060000,16.660000,14.900000,16.379999,16.233292,89297900
2011-01-01,16.500000,16.549999,14.800000,15.590000,15.450369,110720900
2011-02-01,15.580000,20.200001,15.270000,18.799999,18.631618,178645500
2011-03-01,18.870001,19.990000,18.070000,19.530001,19.355080,116783500
2011-04-01,19.700001,20.719999,19.549999,20.180000,19.999258,91544300
2011-05-01,20.139999,24.500000,19.500000,24.410000,24.191372,122469200
2011-06-01,24.440001,24.790001,21.469999,23.600000,23.388626,118124000
2011-07-01,23.570000,25.049999,22.049999,22.250000,22.050718,144208000
2011-08-01,22.400000,23.000000,17.520000,22.580000,22.377764,199119200
2011-09-01,22.530001,23.570000,20.070000,20.450001,20.266840,187725300
2011-10-01,20.379999,25.280001,18.990000,23.350000,23.140865,162702600
2011-11-01,22.540001,26.129999,20.820000,23.190001,22.982300,141152200
2011-12-01,23.100000,23.799999,19.770000,20.600000,20.415501,114461100
2012-01-01,21.049999,21.450001,16.850000,18.580000,18.413589,185263900
2012-02-01,18.700001,20.639999,16.280001,16.340000,16.193653,183202100
2012-03-01,16.330000,17.700001,16.049999,16.490000,16.342308,157953600
2012-04-01,16.480000,16.870001,14.480000,15.380000,15.242250,122263500
2012-05-01,15.350000,16.059999,13.610000,13.620000,13.498013,162041500
2012-06-01,13.390000,13.890000,11.670000,12.350000,12.239388,115198100
2012-07-01,12.360000,12.600000,10.770000,11.020000,10.921301,96398500
2012-08-01,11.500000,14.390000,10.810000,13.330000,13.210611,147542500
2012-09-01,13.220000,14.640000,12.130000,12.690000,12.576343,118382000
2012-10-01,12.730000,13.980000,11.800000,12.350000,12.239388,109291000
2012-11-01,12.350000,15.320000,12.280000,14.810000,14.677356,108151800
2012-12-01,14.870000,15.500000,13.410000,14.520000,14.389953,109295100
2013-01-01,14.770000,16.180000,13.290000,15.730000,15.589115,103782700
2013-02-01,15.620000,18.200001,15.440000,17.530001,17.372995,110453100
2013-03-01,17.530001,19.510000,16.930000,17.700001,17.541471,112865200
2013-04-01,17.610001,18.120001,16.650000,17.610001,17.452278,70189900
2013-05-01,17.590000,23.600000,17.150000,22.990000,22.784092,140557300
2013-06-01,23.010000,23.660000,20.950001,22.990000,22.784092,85806200
2013-07-01,22.889999,26.980000,22.870001,26.120001,25.886057,92108400
2013-08-01,26.330000,28.129999,26.040001,26.639999,26.401402,69161200
2013-09-01,27.030001,28.000000,25.160000,25.549999,25.321161,72565200
2013-10-01,25.690001,27.240000,23.680000,26.250000,26.014896,119698900
2013-11-01,26.240000,26.629999,21.990000,22.170000,21.971434,102635300
2013-12-01,22.280001,24.000000,20.469999,22.940001,22.734539,121775900
2014-01-01,22.900000,26.860001,21.250000,26.400000,26.163549,136563800
2014-02-01,26.360001,28.730000,25.559999,28.590000,28.333935,91127200
2014-03-01,28.469999,30.559999,27.950001,29.010000,28.750172,94124300
2014-04-01,29.129999,29.750000,26.639999,28.299999,28.046532,78614500
2014-05-01,28.480000,35.650002,28.030001,35.130001,34.815365,113003100
2014-06-01,34.980000,37.259998,34.250000,35.869999,35.548733,70480500
2014-07-01,36.029999,38.639999,33.580002,33.599998,33.299065,100493500
2014-08-01,33.549999,38.389999,33.009998,37.840000,37.501091,70009300
2014-09-01,37.820000,38.299999,35.299999,35.610001,35.291061,58480100
2014-10-01,35.540001,41.349998,31.770000,40.970001,40.603058,92377900
2014-11-01,41.160000,44.500000,40.110001,43.930000,43.536545,69179000
2014-12-01,43.759998,48.529999,43.040001,47.020000,46.598869,91610600
2015-01-01,47.189999,55.799999,45.209999,54.860001,54.368649,92633800
2015-02-01,55.029999,58.869999,53.549999,57.180000,56.667870,64297300
2015-03-01,57.180000,60.209999,54.020000,58.820000,58.293182,71053100
2015-04-01,58.939999,60.630001,55.520000,58.090000,57.569725,52015500
2015-05-01,58.250000,64.300003,58.110001,62.759998,62.197899,68680200
2015-06-01,63.060001,68.269997,61.110001,66.500000,65.904388,53620800
2015-07-01,67.370003,75.099998,67.089996,71.550003,70.909164,85465700
2015-08-01,71.279999,75.760002,59.470001,66.150002,65.557526,77205300
2015-09-01,64.389999,71.989998,63.029999,67.750000,67.143196,56161900
2015-10-01,68.040001,76.919998,64.540001,72.070000,71.424507,75111400
2015-11-01,72.599998,74.930000,64.910004,67.790001,67.182838,83454500
2015-12-01,68.040001,73.589996,66.080002,68.720001,68.104523,79636000
2016-01-01,67.180000,71.489998,61.500000,64.550003,63.971870,100307500
2016-02-01,64.169998,65.440002,53.009998,64.239998,63.664635,121355500
2016-03-01,64.449997,67.160004,62.580002,66.110001,65.517883,67511000
2016-04-01,65.360001,66.970001,61.230000,61.849998,61.296043,55150300
2016-05-01,62.000000,77.150002,61.099998,76.750000,76.062592,101754100
2016-06-01,76.809998,78.089996,71.010002,75.760002,75.081459,63905300
2016-07-01,75.750000,79.989998,74.320000,76.320000,75.636436,63936600
2016-08-01,76.230003,82.629997,75.169998,81.230003,80.502472,81523000
2016-09-01,81.519997,85.830002,79.510002,85.400002,84.635117,52646900
2016-10-01,85.220001,86.070000,77.430000,78.519997,77.816750,59657700
2016-11-01,78.639999,82.449997,75.529999,79.239998,78.530289,83081000
2016-12-01,79.209999,82.620003,73.739998,78.760002,78.054588,56305900
2017-01-01,79.519997,84.089996,77.940002,83.430000,82.682762,52390800
2017-02-01,83.430000,88.279999,80.400002,86.500000,85.725273,62768200
2017-03-01,86.930000,91.820000,86.089996,89.519997,88.718208,60564000
2017-04-01,89.900002,94.989998,87.940002,94.820000,93.970741,35679300
2017-05-01,95.209999,114.160004,93.620003,113.330002,112.314972,88432000
2017-06-01,113.959999,116.040001,105.470001,105.720001,104.773125,78771700
2017-07-01,106.510002,120.250000,105.209999,116.739998,115.694420,56189200
2017-08-01,117.570000,122.790001,113.510002,121.500000,120.411789,47164900
2017-09-01,121.269997,122.129997,112.830002,118.059998,117.002609,47521600
2017-10-01,118.889999,120.290001,110.309998,119.599998,118.528809,59840500
2017-11-01,116.000000,116.599998,104.949997,106.349998,105.397484,84416400
2017-12-01,105.860001,110.000000,99.629997,105.059998,104.119019,69438500
2018-01-01,106.150002,131.009995,105.349998,126.959999,125.822884,99980800
2018-02-01,126.750000,130.059998,114.669998,123.699997,122.592087,73904600
2018-03-01,124.540001,131.130005,118.260002,121.239998,120.154114,60036200
2018-04-01,120.480003,125.830002,115.809998,117.980003,116.923325,53875500
2018-05-01,118.059998,134.610001,114.879997,130.910004,129.737488,72528100
2018-06-01,132.080002,147.130005,131.669998,141.020004,139.756973,66246100
2018-07-01,140.490005,151.259995,125.309998,128.750000,127.596863,69102100
2018-08-01,130.250000,134.000000,113.089996,113.410004,112.394249,116126100
2018-09-01,113.720001,120.660004,110.529999,120.489998,119.410843,77932800
2018-10-01,121.150002,121.300003,89.120003,90.980003,90.165146,133547000
2018-11-01,91.000000,95.800003,80.419998,84.070000,83.317032,96352700
2018-12-01,85.809998,86.639999,73.910004,78.910004,78.203239,87762600
2019-01-01,77.220001,93.160004,77.199997,92.239998,91.413857,94528900
2019-02-01,92.199997,108.800003,78.000000,95.779999,94.922150,264753700
2019-03-01,96.830002,105.000000,94.129997,101.629997,100.719765,113363400
2019-04-01,103.029999,103.949997,91.000000,94.650002,93.802277,79192000
2019-05-01,95.010002,99.570000,89.910004,93.080002,92.246338,98198700
2019-06-01,93.290001,101.449997,90.190002,101.260002,100.353073,63852600
2019-07-01,102.650002,103.589996,86.239998,92.500000,91.671524,98341900
2019-08-01,93.250000,97.070000,87.230003,93.680000,92.840958,76042900
2019-09-01,92.730003,101.779999,92.650002,97.820000,96.943878,52807100
2019-10-01,97.809998,98.000000,92.160004,96.400002,95.536606,73187000
2019-11-01,97.120003,102.000000,95.080002,101.010002,100.105316,55541200
2019-12-01,101.419998,108.919998,99.099998,107.510002,106.547096,41882000
2020-01-01,107.940002,114.129997,105.120003,107.919998,106.953415,51708200
2020-02-01,107.930000,110.959999,98.589996,101.370003,100.462097,55140000
2020-03-01,101.919998,111.940002,85.690002,100.169998,99.272827,116497800
2020-04-01,98.379997,118.690002,96.699997,114.260002,113.236649,72981400
2020-05-01,113.129997,123.139999,111.110001,122.879997,121.779434,71400200
2020-06-01,123.279999,133.600006,113.279999,132.050003,130.867294,64143400
2020-07-01,132.039993,142.839996,131.330002,141.619995,140.351593,45878900
2020-08-01,141.550003,147.360001,135.559998,139.470001,138.220840,36851400
2020-09-01,140.740005,140.740005,123.330002,130.410004,129.241989,49621600
2020-10-01,132.070007,134.059998,118.519997,119.830002,118.756744,46978200
2020-11-01,120.940002,128.880005,110.150002,127.750000,126.605804,77826600
2020-12-01,127.580002,143.860001,125.660004,143.600006,142.313873,58446900
2021-01-01,143.440002,150.300003,134.630005,143.199997,142.106552,58414700
2021-02-01,143.789993,150.300003,133.910004,133.970001,132.947021,60432600
2021-03-01,134.839996,138.279999,127.169998,135.369995,134.336319,57508600
2021-04-01,136.729996,146.720001,136.279999,142.080002,141.169922,42409200
2021-05-01,142.710007,145.729996,135.559998,142.929993,142.014481,47976000
2021-06-01,142.169998,148.929993,137.600006,143.830002,142.908722,44293300
2021-07-01,143.460007,146.009995,139.490005,143.960007,143.208206,43286400
2021-08-01,145.000000,147.130005,134.839996,145.210007,144.451691,49694600
2021-09-01,145.339996,147.759995,124.879997,142.250000,141.675232,68300700
2021-10-01,141.899994,145.460007,132.860001,140.250000,139.683319,55300400
2021-11-01,140.910004,146.720001,123.070000,124.220001,123.718079,64233300
2021-12-01,125.099998,135.600006,120.080002,131.899994,131.367035,49840900
