Date,Open,High,Low,Close,Adj Close,Volume
1997-11-01,47.382889,52.551388,45.530594,52.342255,30.555786,154253618
1997-12-01,52.581261,54.254303,46.068356,50.011951,29.252359,197968889
1998-01-01,49.952198,51.804493,45.709846,47.203632,27.609758,215636037
1998-02-01,47.801147,50.609467,46.606117,49.922321,29.199944,148900193
1998-03-01,49.802818,50.997849,45.829350,49.653442,29.101128,168668124
1998-04-01,49.653442,57.361378,49.384560,55.389580,32.462986,184063156
1998-05-01,55.419456,61.812859,55.210323,56.166348,32.918247,158703722
1998-06-01,56.106598,57.361378,50.669216,54.881691,32.225517,171218483
1998-07-01,55.449329,66.025337,53.895794,63.336521,37.190022,181538948
1998-08-01,64.053535,64.471794,53.836040,53.836040,31.611509,195921450
1998-09-01,54.015297,65.099190,52.939770,61.424473,36.129063,200112769
1998-10-01,59.781311,71.612091,55.837715,70.984703,41.752266,259710712
1998-11-01,70.954826,81.530830,69.670174,78.931641,46.426525,144007840
1998-12-01,78.154877,90.792305,77.557358,88.133362,51.915512,148559616
1999-01-01,88.432121,95.243790,82.934990,87.595604,51.598740,258033559
1999-02-01,88.193115,88.193115,77.318359,81.142448,47.797482,212419797
1999-03-01,81.022942,88.880257,78.393883,84.727531,49.975510,241313874
1999-04-01,84.757408,102.891968,77.915871,99.994026,58.980282,279671531
1999-05-01,99.426384,117.590820,98.619743,110.898659,65.412224,222010571
1999-06-01,108.628105,126.195030,104.624763,123.565964,72.966461,137105811
1999-07-01,124.282982,133.066437,117.232315,120.160133,70.955315,138844366
1999-08-01,118.546844,123.924477,112.392448,119.084610,70.320213,134162053
1999-09-01,120.100380,131.632416,114.364243,115.678780,68.375626,155118140
1999-10-01,115.678780,117.829826,85.086044,93.929253,55.519875,319341809
1999-11-01,94.168259,105.043022,86.042068,98.530113,58.239388,225082463
1999-12-01,98.052101,116.754303,97.753349,103.130974,61.040009,165923111
2000-01-01,107.492828,119.263863,104.804016,107.313576,63.515587,183321540
2000-02-01,107.433075,114.483749,96.498566,98.231361,58.140079,139666521
2000-03-01,97.514343,122.609940,95.124283,113.169212,67.051834,203268134
2000-04-01,114.722755,122.370934,96.797325,106.596558,63.157585,176214181
2000-05-01,107.552582,108.628105,97.514343,102.593208,60.785645,129498146
2000-06-01,102.832214,116.933556,100.860420,104.744263,62.134991,142482251
2000-07-01,103.967499,112.631454,95.602295,107.313576,63.659103,157036395
2000-08-01,107.074570,128.346085,105.401527,126.209969,74.868576,127609906
2000-09-01,127.210800,129.003342,105.401527,107.672081,63.943260,112411947
2000-10-01,107.672081,114.364243,83.114243,94.168259,55.923756,233791458
2000-11-01,94.108505,99.784897,87.595604,89.388145,53.084965,136410847
2000-12-01,90.284416,100.143402,76.541588,81.261948,48.320454,175509074
2001-01-01,80.783936,111.615677,80.066925,107.074570,63.669315,208114878
2001-02-01,107.456978,113.422562,94.741875,95.506691,56.790760,163635088
2001-03-01,94.933075,103.632889,83.795410,91.950287,54.738373,266259300
2001-04-01,93.164436,112.858505,86.089867,110.076485,65.528923,236616603
2001-05-01,110.755257,114.627151,106.080307,106.883362,63.628063,166686584
2001-06-01,107.552582,113.766731,106.214149,108.508606,64.673698,149504465
2001-07-01,108.508606,110.325050,97.093689,100.583176,59.949955,168423156
2001-08-01,100.717018,105.248566,94.512428,95.554497,56.952732,149997969
2001-09-01,95.745697,98.594643,83.642448,87.686424,52.332134,198020876
2001-10-01,87.686424,107.170174,87.323135,103.317398,61.660885,234671667
2001-11-01,102.533463,111.854683,102.198853,110.506691,65.951515,141352568
2001-12-01,109.751434,119.216064,108.231361,115.640533,69.100601,139529912
2002-01-01,115.296364,120.831741,96.558319,103.145317,61.634106,202466792
2002-02-01,102.906311,104.493309,91.548759,93.804970,56.052818,180247765
2002-03-01,94.263863,104.063095,94.168259,99.426384,59.490211,158226850
2002-04-01,99.426384,99.426384,79.674950,80.076485,47.912491,257842453
2002-05-01,80.162521,82.686424,72.581261,76.912048,46.019112,180684368
2002-06-01,77.198853,77.390060,63.193115,68.833649,41.266453,199765814
2002-07-01,68.843208,70.936905,62.810707,67.304016,40.349434,257584716
2002-08-01,67.304016,79.206497,62.954109,72.065010,43.203682,173973126
2002-09-01,70.936905,74.091782,55.439770,55.745697,33.494080,194204963
2002-10-01,56.596558,76.281075,51.634800,75.468452,45.344246,298765110
2002-11-01,75.430206,84.235184,73.326958,83.097511,49.928078,192922252
2002-12-01,84.703636,85.525810,72.275337,74.091782,44.598991,158535421
2003-01-01,75.334610,85.038239,73.632889,74.760994,45.001827,202854441
2003-02-01,74.760994,76.529640,71.042068,74.521988,44.857979,152373642
2003-03-01,75.430206,81.166351,69.952202,74.980881,45.221981,200766311
2003-04-01,75.047798,82.686424,74.684509,81.166351,48.952541,186056518
2003-05-01,81.548759,86.424477,80.736137,84.168259,50.763020,156427206
2003-06-01,85.086044,85.162521,76.300194,78.871895,47.655849,192974761
2003-07-01,77.820267,83.202675,77.036331,77.676865,46.933773,160995717
2003-08-01,77.581261,80.994263,75.267685,78.403442,47.372787,119134378
2003-09-01,78.776291,89.359467,78.680687,84.445503,51.125946,179852483
2003-10-01,84.847038,90.382408,83.680687,85.544930,51.791592,163328087
2003-11-01,85.946465,87.456978,83.862335,86.558319,52.405155,102472540
2003-12-01,86.902489,89.980881,86.070747,88.604210,53.740948,121444365
2004-01-01,88.776291,95.458893,85.095604,94.866158,57.538963,145779452
2004-02-01,94.789673,96.013382,91.013382,92.256210,55.955990,102238026
2004-03-01,92.256210,93.307838,86.309753,87.801147,53.340176,130209950
2004-04-01,87.638626,90.391968,84.139580,84.292542,51.208675,115721072
2004-05-01,84.254303,85.803062,81.376671,84.694077,51.452595,109523838
2004-06-01,84.130020,87.198853,83.460800,84.273422,51.300865,96199154
2004-07-01,84.397705,84.550667,79.751434,83.240921,50.672340,126567046
2004-08-01,83.049713,83.546844,78.298279,80.965584,49.287224,95363504
2004-09-01,80.353729,83.441681,79.579353,81.969406,50.003975,98225988
2004-10-01,82.170174,86.300194,80.583176,85.803062,52.342625,123549440
2004-11-01,85.401527,92.380501,85.305923,90.095604,54.961201,120271278
2004-12-01,90.344170,94.646271,90.315491,94.244743,57.603477,113146239
2005-01-01,94.617592,94.741875,87.418739,89.311661,54.588322,119724114
2005-02-01,89.550667,90.793503,87.523903,88.508606,54.097466,83374255
2005-03-01,88.565964,89.608032,85.172081,87.361374,53.498138,111027879
2005-04-01,87.466537,87.724663,68.690247,73.021034,44.716442,226715790
2005-05-01,73.499046,74.674950,69.311661,72.227531,44.230511,144783136
2005-06-01,72.246651,74.311661,70.219887,70.936905,43.555561,141777772
2005-07-01,71.032501,81.367111,70.898659,79.789673,48.991203,164014369
2005-08-01,79.349907,80.497131,76.357552,77.074570,47.324108,109862531
2005-09-01,76.634796,78.499046,73.546844,76.692162,47.202534,121002745
2005-10-01,76.692162,80.879539,75.239006,78.279160,48.179306,146316365
2005-11-01,78.250481,85.984703,77.093689,84.990440,52.309975,115755068
2005-12-01,85.229446,85.965584,77.973228,78.585083,48.483589,125574811
2006-01-01,78.824089,81.290634,76.682602,77.724663,47.952747,153230215
2006-02-01,77.342255,78.623329,75.458893,76.711281,47.327534,116160600
2006-03-01,76.673042,81.252388,76.013382,78.843208,48.764973,116644586
2006-04-01,79.082214,80.736137,77.084129,78.718925,48.688103,119251322
2006-05-01,78.957932,80.009560,75.583176,76.386230,47.245319,118351239
2006-06-01,76.376671,77.313576,72.715103,73.441681,45.588329,145872860
2006-07-01,74.130020,75.076485,69.531548,74.005737,45.938457,143498963
2006-08-01,73.279160,78.087952,71.749519,77.409180,48.051117,105520791
2006-09-01,77.562141,80.105164,75.822182,78.336517,48.820690,107503803
2006-10-01,78.164436,88.604210,77.973228,88.269600,55.011158,178204197
2006-11-01,88.432121,89.913956,86.453156,87.877632,54.766869,109233781
2006-12-01,87.858505,93.575523,86.567879,92.877632,58.070789,109275829
2007-01-01,92.906311,96.462715,90.391968,94.789673,59.266289,201566293
2007-02-01,94.617592,96.022942,88.403442,88.852776,55.554287,131561906
2007-03-01,86.281075,91.596558,84.866158,90.114723,56.513107,170701447
2007-04-01,90.353729,98.470360,89.780113,97.715103,61.279514,174480331
2007-05-01,97.571701,103.298279,96.892921,101.912048,63.911499,153177706
2007-06-01,101.931168,102.523903,97.093689,100.621414,63.347729,177403692
2007-07-01,100.755257,113.594643,99.980881,105.783936,66.597885,222544450
2007-08-01,105.535370,112.189293,99.139580,111.558319,70.233215,212203590
2007-09-01,111.223709,113.661568,109.273422,112.619499,71.152016,138316553
2007-10-01,112.437859,116.118546,106.080307,111.013382,70.137299,179565774
2007-11-01,110.420647,110.984703,94.904396,100.554497,63.529461,210162947
2007-12-01,100.908218,107.256210,99.426384,103.346077,65.524734,140322574
2008-01-01,104.196938,104.196938,92.772469,102.399620,64.924667,258909998
2008-02-01,102.447418,111.500954,96.175911,108.852776,69.016144,176021717
2008-03-01,108.852776,114.521988,106.883362,110.076485,70.058853,187531272
2008-04-01,110.133842,119.502869,108.852776,115.391968,73.441933,200923212
2008-05-01,115.736137,124.273422,115.468452,123.738052,78.753883,166855304
2008-06-01,122.839386,123.680687,112.954109,113.317398,72.416359,159334564
2008-07-01,112.332695,125.172081,111.472275,122.351814,78.189919,210116820
2008-08-01,122.868073,124.254303,116.156792,116.376671,74.371422,143332124
2008-09-01,117.466537,118.546844,105.114723,111.816444,71.735527,228458639
2008-10-01,110.430206,111.663483,75.353729,88.881454,57.021622,329460712
2008-11-01,88.565964,90.592735,66.443596,78.011475,50.048016,228355399
2008-12-01,77.390060,83.432121,71.998085,80.458893,51.906715,197533020
2009-01-01,80.200768,90.764816,78.164436,87.619499,56.526245,218571533
2009-02-01,86.615677,92.829826,79.206497,87.982796,56.760639,233276408
2009-03-01,87.160614,95.468452,79.369026,92.629066,60.083195,299275766
2009-04-01,91.902489,101.386230,91.491394,98.671127,64.002350,223449759
2009-05-01,99.216064,102.122368,95.439774,101.606117,65.906113,160126596
2009-06-01,102.237091,105.774376,98.957932,99.827919,65.090904,167885197
2009-07-01,100.382408,114.120461,95.124283,112.743790,73.512421,184275283
2009-08-01,113.652008,115.564056,111.013382,112.858505,73.587265,117654287
2009-09-01,112.495216,117.476097,110.086044,114.349907,74.907478,137572223
2009-10-01,114.139580,122.954109,112.103249,115.305923,75.533714,191973530
2009-11-01,115.458893,123.269600,114.244743,120.793503,79.128494,115842617
2009-12-01,121.692162,127.007645,120.458893,125.143402,82.345879,130201791
2010-01-01,125.411087,128.346085,116.539200,117.007645,76.992470,163291687
2010-02-01,117.810707,122.629066,116.261948,121.567879,79.993149,118418914
2010-03-01,121.892921,124.980881,119.694077,122.609940,81.039688,146437175
2010-04-01,123.279160,126.462715,121.529640,123.326958,81.513611,153162014
2010-05-01,123.699806,127.246651,110.898659,119.751434,79.150337,197112633
2010-06-01,119.206497,126.137665,117.418739,118.049713,78.425529,169471977
2010-07-01,118.116638,125.812622,115.305923,122.753349,81.550369,150707679
2010-08-01,123.565964,126.663483,116.902489,117.715103,78.203239,122794123
2010-09-01,119.799232,130.124283,119.043976,128.240921,85.618111,121433172
2010-10-01,129.550674,137.667297,128.479919,137.284897,91.656212,143599798
2010-11-01,137.323135,141.042068,134.971313,135.238998,90.290298,108885149
2010-12-01,137.294449,141.013382,137.198853,140.305923,94.089417,97688872
2011-01-01,140.736145,157.122375,140.191208,154.875717,103.859909,124297854
2011-02-01,154.980881,158.938812,152.036331,154.761002,103.782997,93164606
2011-03-01,155.975143,160.344162,145.038239,155.898666,104.959854,135681159
2011-04-01,156.500961,165.391968,155.057358,163.078400,109.793694,105404897
2011-05-01,164.541107,165.908218,158.604202,161.500961,108.731613,115901193
2011-06-01,161.472275,164.866150,154.416824,164.005737,110.911819,110292753
2011-07-01,164.063095,177.466537,163.948380,173.852768,117.570992,118818489
2011-08-01,174.569794,175.611862,150.219879,164.349899,111.144554,204026589
2011-09-01,165.114716,172.954117,151.778198,167.179733,113.550629,144238171
2011-10-01,166.692154,182.151047,161.453156,176.510513,119.888191,151213631
2011-11-01,173.565964,181.615677,169.273422,179.732315,122.076447,101476752
2011-12-01,178.785858,186.328873,171.166351,175.793503,119.881157,108194577
2012-01-01,178.518158,184.608032,169.550674,184.130020,125.566200,115075689
2012-02-01,184.713196,190.468445,182.437866,188.078400,128.258759,82435156
2012-03-01,188.556412,199.923523,188.154877,199.474182,136.559738,92149356
2012-04-01,199.770554,201.424469,188.135757,197.973236,135.532211,90586736
2012-05-01,198.068832,199.741867,183.556412,184.416824,126.251495,89961544
2012-06-01,181.759079,191.195023,178.776291,186.978973,128.541809,88448819
2012-07-01,187.724670,189.139572,173.852768,187.361374,128.804688,95726259
2012-08-01,188.298279,193.116638,184.531555,186.281067,128.062027,63443772
2012-09-01,187.963669,199.158707,184.751434,198.326965,136.925293,80899106
2012-10-01,198.862335,202.476105,182.179733,185.975143,128.397583,100578129
2012-11-01,186.118546,189.292542,176.653915,181.711288,125.453781,85659554
2012-12-01,182.370941,187.810699,178.718933,183.126190,126.983963,82968929
2013-01-01,185.554489,199.407272,182.017212,194.139572,134.620926,91667883
2013-02-01,195.650101,196.319305,188.824097,191.998093,133.135956,67094728
2013-03-01,191.826004,206.405350,190.592728,203.919693,141.997833,79520894
2013-04-01,203.441681,205.439774,179.426392,193.632889,134.834717,113665263
2013-05-01,192.992355,202.657745,190.439774,198.871887,138.482849,94855046
2013-06-01,199.091782,200.812622,180.124283,182.705551,127.821884,83904889
2013-07-01,183.699814,192.103256,181.892929,186.462708,130.450470,92131051
2013-08-01,188.001907,188.499039,173.135757,174.254303,121.909302,76438958
2013-09-01,175.554489,186.319305,174.292542,177.036331,124.474785,74776552
2013-10-01,177.189301,178.766724,164.980881,171.328873,120.461868,136991588
2013-11-01,171.902481,178.049713,169.512421,171.778198,120.777824,105630205
2013-12-01,171.567871,179.531555,165.133850,179.321228,126.758423,102500782
2014-01-01,178.977051,182.418732,167.629059,168.910141,119.399040,129169808
2014-02-01,168.279160,177.934998,164.617584,177.026764,125.136520,91059320
2014-03-01,175.267685,187.026764,174.196945,184.024857,130.796448,124457264
2014-04-01,184.627151,190.449326,178.785858,187.829834,133.500854,123889498
2014-05-01,187.676865,188.087952,174.311661,176.252396,125.272141,73239141
2014-06-01,176.634796,179.397705,171.386230,173.298279,123.889603,82112778
2014-07-01,173.709366,187.762909,173.709366,183.240921,130.997574,102087299
2014-08-01,182.122375,185.592728,175.506699,183.843216,131.428101,55912990
2014-09-01,184.206497,186.424469,179.847031,181.481842,130.507294,67131862
2014-10-01,181.558319,182.495224,154.015289,157.170166,113.024277,152983045
2014-11-01,157.026764,157.715103,152.772461,155.038239,111.491165,83696316
2014-12-01,154.531555,157.284897,143.881454,153.384323,111.056709,106256131
2015-01-01,154.216064,156.128113,142.944550,146.567871,106.121330,122813059
2015-02-01,147.227539,157.734222,144.847031,154.818359,112.095009,81229117
2015-03-01,154.818359,158.078400,146.653915,153.441681,111.877571,109737428
2015-04-01,153.183563,167.428299,151.424469,163.757172,119.398872,98152560
2015-05-01,165.583176,168.546844,161.414917,162.189301,118.255653,60593422
2015-06-01,162.724670,164.015289,154.990433,155.506699,114.241318,84566694
2015-07-01,156.759079,166.137665,151.529633,154.866150,113.770721,98171910
2015-08-01,154.588913,154.732315,134.435944,141.386230,103.867859,98039489
2015-09-01,138.537292,143.097519,134.942642,138.594650,102.662270,85576713
2015-10-01,138.919693,146.414917,131.290634,133.919693,99.199364,126017790
2015-11-01,134.321228,136.520081,125.860420,133.288712,98.731972,89367101
2015-12-01,133.441681,135.181641,128.021027,131.567871,98.371437,102174117
2016-01-01,129.636703,130.869980,112.810707,119.302101,89.200516,132039823
2016-02-01,118.929253,128.986618,111.759079,125.267685,93.660873,111624727
2016-03-01,126.424477,146.367111,126.223709,144.789673,109.362991,110611048
2016-04-01,143.891006,146.768646,136.338425,139.521988,105.384193,98828695
2016-05-01,140.114716,147.045883,136.615677,146.978973,111.016632,78710456
2016-06-01,146.271515,148.642441,136.233276,145.105164,110.658981,80514490
2016-07-01,145.105164,156.405350,143.326965,153.556412,117.104019,72618550
2016-08-01,153.585083,157.695984,150.908218,151.892929,115.835426,72912999
2016-09-01,151.357559,157.743790,146.472275,151.864243,116.813766,73154103
2016-10-01,151.108994,151.558319,141.290634,146.931168,113.019257,81930251
2016-11-01,146.749527,157.418732,144.359467,155.086044,119.291985,79850384
2016-12-01,154.827911,162.476105,151.338425,158.690247,123.171707,72666039
2017-01-01,159.655838,171.367111,158.068832,166.845123,129.501312,92847665
2017-02-01,167.304016,174.751434,165.286804,171.912048,133.434174,62572348
2017-03-01,172.543015,174.521988,164.521988,166.481842,130.241074,83132942
2017-04-01,166.175903,168.575531,152.581268,153.240921,119.882530,104654705
2017-05-01,153.011475,153.365204,143.202682,145.917786,114.153542,108082238
2017-06-01,146.080307,150.286804,144.168259,147.065002,116.174934,87839942
2017-07-01,146.826004,149.168259,137.323135,138.307846,109.257202,97585001
2017-08-01,138.623322,139.263855,133.011475,136.739960,108.018608,83937837
2017-09-01,136.692154,140.936905,135.411087,138.699814,110.724449,81898348
2017-10-01,138.957932,155.363297,138.824097,147.284897,117.577927,131111497
2017-11-01,147.323135,148.087952,139.780121,147.198853,117.509239,93905278
2017-12-01,147.609940,150.908218,144.827911,146.673035,118.259834,92872353
2018-01-01,147.705551,163.604202,146.787766,156.500961,126.183907,151760375
2018-02-01,156.013382,156.912048,138.049713,148.977051,120.117538,107073687
2018-03-01,148.690247,154.980881,142.007645,146.682602,119.431992,98655478
2018-04-01,146.596558,154.875717,137.772461,138.585083,112.838814,128391583
2018-05-01,138.288712,139.770554,133.747604,135.095596,109.997612,92898293
2018-06-01,136.166351,141.032501,131.405350,133.556412,109.951530,93932265
2018-07-01,132.198853,143.919693,132.122375,138.556412,114.067841,99321884
2018-08-01,138.393875,141.424469,135.755264,140.038239,115.287727,82838075
2018-09-01,139.560226,146.606125,138.441681,144.560226,120.296272,100277823
2018-10-01,145.038239,147.571701,109.072655,110.353729,91.831223,207205277
2018-11-01,110.420647,119.560226,109.502869,118.804970,98.863945,148237970
2018-12-01,120.143402,121.022942,101.281075,108.671127,91.582794,120921889
2019-01-01,107.084129,129.455063,106.778206,128.508606,108.300858,125924904
2019-02-01,129.034424,134.311661,126.309753,132.055450,111.289986,71610414
2019-03-01,133.183563,135.869980,127.705544,134.894836,115.007423,78122915
2019-04-01,135.286804,138.996170,130.267685,134.101334,114.330902,83886585
2019-05-01,134.369019,135.573608,121.271507,121.405357,103.506668,79011074
2019-06-01,121.510513,133.986618,121.472275,131.835571,113.734314,64163313
2019-07-01,133.460800,145.258133,133.011475,141.720840,122.262329,83848718
2019-08-01,142.351822,146.223709,123.164436,129.569794,111.779640,100678127
2019-09-01,128.919693,140.124283,127.466537,139.024857,121.349678,64655351
2019-10-01,139.187378,140.869980,125.143402,127.848946,111.594635,95625532
2019-11-01,128.585083,133.021027,126.912048,128.537292,112.195473,67751825
2019-12-01,128.537292,130.420654,124.942642,128.145309,113.174423,75159179
2020-01-01,129.063095,139.378586,127.342255,137.409180,121.356018,118459187
2020-02-01,137.906311,151.768646,120.803062,124.426384,109.889969,123581342
2020-03-01,125.000000,130.114716,86.577438,106.051628,94.639931,198819809
2020-04-01,101.682602,123.623329,99.923515,120.038239,107.121498,136705925
2020-05-01,117.772469,121.386230,106.892921,119.407265,106.558418,97154572
2020-06-01,119.158699,129.904404,110.783936,115.458893,104.416733,126567676
2020-07-01,114.980881,126.357552,110.133842,117.533463,106.292908,119434686
2020-08-01,118.068832,124.732315,116.778206,117.887192,106.612801,77439042
2020-09-01,117.447418,124.235184,111.357552,116.319313,106.572227,88369845
2020-10-01,116.978966,129.541107,101.261948,106.749519,97.804344,166434813
2020-11-01,107.695984,119.799232,106.271507,118.087952,108.192673,108438088
2020-12-01,118.451241,122.074570,116.367111,120.344170,111.858643,107553067
2021-01-01,120.315491,126.424477,112.198853,113.871895,105.842735,183999975
2021-02-01,114.627151,118.881454,112.925430,113.699806,105.682777,111617824
2021-03-01,115.057358,131.042068,113.537285,127.399620,119.999001,133852331
2021-04-01,127.877632,142.198853,124.646271,135.640533,127.761192,128573588
2021-05-01,137.485657,141.978973,134.722748,137.418732,129.436096,102542414
2021-06-01,138.623322,146.118546,136.749527,140.143402,133.477386,88332817
2021-07-01,140.497131,141.013382,130.219879,134.761002,128.350998,115710194
2021-08-01,135.229446,138.336517,131.175903,134.168259,127.786446,72891244
2021-09-01,133.824097,134.388138,126.940727,132.820267,127.959000,80160627
2021-10-01,134.799240,139.579346,119.139580,119.598473,115.221115,150725359
2021-11-01,119.550667,124.779999,114.559998,117.099998,112.814087,120104799
2021-12-01,118.250000,134.990005,116.559998,133.660004,130.486298,113968900
