Date,Open,High,Low,Close,Adj Close,Volume
2000-12-01,30.750000,34.000000,26.875000,32.250000,21.517075,116020100
2001-01-01,32.625000,38.610001,32.437500,37.980000,25.340103,114892300
2001-02-01,37.980000,39.599998,33.070000,39.000000,26.020639,88300400
2001-03-01,37.900002,39.500000,32.650002,36.080002,24.108662,108280200
2001-04-01,37.000000,40.000000,33.500000,38.450001,25.692284,76707300
2001-05-01,38.459999,40.430000,36.770000,37.799999,25.257967,85011300
2001-06-01,38.000000,38.500000,34.299999,34.599998,23.152973,64880300
2001-07-01,34.900002,38.700001,32.490002,38.700001,25.896524,78773700
2001-08-01,38.500000,39.990002,34.439999,34.650002,23.186420,72336900
2001-09-01,34.849998,35.619999,26.000000,31.750000,21.277145,72011300
2001-10-01,31.950001,35.000000,28.799999,31.150000,20.875063,90022700
2001-11-01,31.350000,38.689999,30.549999,37.540001,25.157299,74696800
2001-12-01,37.049999,41.740002,35.119999,41.049999,27.549500,80463000
2002-01-01,41.049999,44.439999,39.099998,44.410000,29.804472,80720600
2002-02-01,43.900002,46.150002,40.240002,41.900002,28.119953,84559400
2002-03-01,42.750000,45.200001,40.750000,43.119999,28.977354,76646300
2002-04-01,42.250000,46.000000,40.820000,43.650002,29.333517,71676000
2002-05-01,44.200001,45.720001,39.320000,41.450001,27.855087,79926600
2002-06-01,41.250000,41.959999,34.990002,38.099998,25.640112,89287300
2002-07-01,37.900002,39.490002,29.510000,33.349998,22.443506,90647600
2002-08-01,32.639999,37.599998,30.090000,34.200001,23.015541,124592700
2002-09-01,33.500000,37.500000,28.090000,29.520000,19.900061,103279600
2002-10-01,28.600000,33.020000,24.900000,30.120001,20.304527,159172400
2002-11-01,30.100000,35.389999,29.600000,34.779999,23.445925,102648700
2002-12-01,36.500000,37.099998,27.620001,30.000000,20.260597,115140600
2003-01-01,30.400000,31.590000,26.350000,28.209999,19.051714,99695000
2003-02-01,28.430000,29.070000,25.920000,28.650000,19.348871,90414100
2003-03-01,28.799999,30.879999,25.600000,29.260000,19.803751,104739700
2003-04-01,29.150000,33.889999,28.500000,33.439999,22.632856,99695200
2003-05-01,33.099998,37.020000,32.310001,36.630001,24.791908,109791700
2003-06-01,37.099998,38.720001,36.139999,37.840000,25.655546,70216600
2003-07-01,37.840000,39.939999,36.910000,38.320000,25.980978,63551800
2003-08-01,38.220001,40.700001,37.150002,40.599998,27.526814,77974500
2003-09-01,40.799999,41.799999,36.750000,37.630001,25.560371,92297000
2003-10-01,37.630001,40.910000,37.610001,39.740002,26.993595,70980600
2003-11-01,40.000000,40.500000,37.200001,38.720001,26.300770,73233300
2003-12-01,39.000000,40.250000,36.189999,38.400002,26.131107,90082900
2004-01-01,38.450001,39.500000,36.630001,37.959999,25.831686,87693400
2004-02-01,38.049999,44.680000,38.040001,43.959999,29.914692,89577600
2004-03-01,44.160000,46.810001,41.580002,45.040001,30.700920,98365600
2004-04-01,44.400002,45.610001,42.439999,43.369999,29.562597,67552700
2004-05-01,43.330002,45.060001,41.720001,44.700001,30.469166,81297000
2004-06-01,44.549999,47.400002,41.180000,42.470001,28.997221,91860200
2004-07-01,42.799999,44.820000,40.490002,43.599998,29.768734,97432600
2004-08-01,43.849998,44.990002,40.029999,44.580002,30.437843,85781200
2004-09-01,44.529999,46.900002,44.430000,45.250000,30.951622,64499700
2004-10-01,45.450001,50.259998,45.299999,50.020000,34.214363,77125300
2004-11-01,50.020000,52.770000,49.830002,51.220001,35.035164,88399300
2004-12-01,51.349998,54.139999,50.299999,51.930000,35.576118,74470400
2005-01-01,52.669998,53.150002,47.750000,50.770000,34.781437,82439500
2005-02-01,51.000000,53.000000,48.299999,50.820000,34.815685,73027400
2005-03-01,51.130001,53.259998,49.619999,50.020000,34.322739,67358200
2005-04-01,50.119999,50.849998,45.549999,46.410000,31.845627,78058100
2005-05-01,46.619999,53.849998,45.700001,53.700001,36.847893,90706000
2005-06-01,53.650002,56.240002,53.099998,54.410000,37.394497,71682800
2005-07-01,54.650002,60.000000,54.400002,58.750000,40.377266,64738800
2005-08-01,58.400002,58.410000,52.770000,53.750000,36.940899,90814000
2005-09-01,53.900002,55.610001,49.889999,51.930000,35.754238,85222200
2005-10-01,52.290001,57.230000,50.770000,55.689999,38.343029,95835100
2005-11-01,55.650002,59.290001,53.270000,53.509998,36.842079,122573400
2005-12-01,53.990002,56.139999,52.299999,54.970001,37.917126,77976900
2006-01-01,55.520000,55.520000,52.560001,54.750000,37.765381,79200500
2006-02-01,54.599998,55.889999,53.520000,54.400002,37.523952,76518500
2006-03-01,54.590000,54.900002,51.900002,52.009998,35.940231,88303500
2006-04-01,52.000000,54.220001,50.540001,53.099998,36.693451,77947900
2006-05-01,53.500000,55.130001,48.099998,48.919998,33.804962,128881900
2006-06-01,49.250000,49.950001,47.259998,48.869999,33.839008,99018700
2006-07-01,48.770000,50.389999,44.700001,45.919998,31.796349,103952400
2006-08-01,45.599998,50.400002,45.110001,48.389999,33.506634,105913200
2006-09-01,48.950001,56.669998,47.759998,55.250000,38.351242,117346100
2006-10-01,54.709999,60.340000,54.599998,59.180000,41.079212,126302400
2006-11-01,59.349998,59.650002,55.740002,58.090000,40.322605,99555500
2006-12-01,58.250000,60.000000,56.689999,57.049999,39.682419,64078200
2007-01-01,57.849998,62.959999,56.610001,61.360001,42.680336,85343900
2007-02-01,61.290001,64.739998,59.400002,61.529999,42.798573,68527200
2007-03-01,60.799999,63.000000,58.299999,59.259998,41.299004,108312700
2007-04-01,59.509998,62.250000,58.740002,59.369999,41.375645,91298400
2007-05-01,59.110001,62.549999,56.799999,62.430000,43.508209,181258800
2007-06-01,62.410000,65.070000,62.200001,63.599998,44.416214,211823400
2007-07-01,63.250000,70.750000,60.500000,60.570000,42.300144,260291800
2007-08-01,60.599998,66.489998,56.060001,65.930000,46.043411,219587100
2007-09-01,65.559998,68.290001,59.750000,63.570000,44.502480,149459000
2007-10-01,63.779999,68.500000,60.000000,61.360001,42.955368,161007800
2007-11-01,60.790001,61.000000,50.250000,59.970001,41.982277,282210200
2007-12-01,60.000000,60.490002,48.849998,50.000000,35.092049,230174400
2008-01-01,50.049999,56.310001,47.009998,55.419998,38.896046,319179900
2008-02-01,55.349998,57.320000,50.529999,52.610001,36.923862,214905600
2008-03-01,52.430000,54.040001,47.709999,50.680000,35.663269,234895900
2008-04-01,51.060001,55.099998,51.060001,53.130001,37.387321,196560800
2008-05-01,52.959999,55.720001,51.349998,53.360001,37.549179,191298700
2008-06-01,53.540001,55.060001,46.340000,46.490002,32.798126,236528000
2008-07-01,45.950001,49.250000,42.320000,45.230000,31.909220,241081600
2008-08-01,45.520000,53.910000,44.259998,53.020000,37.404949,230867500
2008-09-01,54.990002,59.549999,46.619999,49.049999,34.712231,326311000
2008-10-01,48.509998,48.860001,30.450001,40.119999,28.392548,424606700
2008-11-01,40.099998,42.220001,25.600000,33.759998,23.891636,287460400
2008-12-01,33.270000,40.180000,28.629999,34.529999,24.560602,277510700
2009-01-01,34.639999,38.840000,31.170000,31.200001,22.192028,223578900
2009-02-01,30.250000,33.500000,27.120001,28.309999,20.136419,323595000
2009-03-01,27.790001,35.669998,25.000000,34.389999,24.593830,300784600
2009-04-01,33.930000,41.770000,33.299999,41.259998,29.506865,258098700
2009-05-01,40.380001,44.900002,38.380001,39.299999,28.105196,229769900
2009-06-01,39.869999,42.419998,37.660000,39.470001,28.339083,209408100
2009-07-01,39.639999,44.439999,36.360001,43.619999,31.318745,177293200
2009-08-01,43.950001,47.689999,41.209999,47.000000,33.745548,209986900
2009-09-01,46.720001,49.200001,45.680000,46.680000,33.654045,151443000
2009-10-01,46.520000,51.770000,45.730000,48.430000,34.915714,161964300
2009-11-01,48.619999,51.020000,45.990002,46.560001,33.567532,170634200
2009-12-01,47.080002,49.520000,45.110001,48.369999,34.994431,162586600
2010-01-01,48.470001,52.459999,48.259998,51.270000,37.092518,156447300
2010-02-01,51.549999,51.630001,48.230000,51.520000,37.273380,142185800
2010-03-01,51.770000,54.730000,51.459999,52.599998,38.184326,95753500
2010-04-01,52.759998,58.520000,52.650002,56.869999,41.284077,116684000
2010-05-01,56.959999,57.619999,51.830002,54.529999,39.585381,165625900
2010-06-01,54.270000,55.389999,48.230000,49.169998,35.802944,144152400
2010-07-01,48.990002,52.990002,48.299999,51.320000,37.368477,128499200
2010-08-01,51.590000,53.700001,49.369999,51.160000,37.251961,133602500
2010-09-01,51.619999,55.279999,51.619999,53.439999,39.104080,99388700
2010-10-01,53.779999,55.080002,51.650002,51.939999,38.006474,112940900
2010-11-01,52.380001,57.450001,51.930000,56.939999,41.665173,124484300
2010-12-01,57.599998,60.650002,57.250000,60.130001,44.204857,93733200
2011-01-01,60.259998,60.970001,53.860001,54.830002,40.308548,168323900
2011-02-01,54.650002,55.529999,50.000000,52.549999,38.632389,171292100
2011-03-01,52.689999,52.980000,49.029999,50.009998,36.934856,176080900
2011-04-01,50.070000,51.130001,49.020000,49.099998,36.262768,124969600
2011-05-01,49.340000,52.119999,48.509998,49.529999,36.580360,160359300
2011-06-01,49.610001,49.630001,45.650002,46.910000,34.814293,154391900
2011-07-01,47.049999,52.130001,46.840000,51.490002,38.213348,139826700
2011-08-01,51.669998,52.259998,45.279999,51.669998,38.346939,213161300
2011-09-01,52.180000,53.389999,48.360001,49.040001,36.621986,150933900
2011-10-01,48.680000,56.000000,47.619999,54.750000,40.886082,128732900
2011-11-01,53.240002,54.990002,51.119999,52.700001,39.355190,141410600
2011-12-01,52.770000,54.299999,51.110001,51.220001,38.467415,100749900
2012-01-01,51.889999,51.910000,47.250000,50.810001,38.159496,152735400
2012-02-01,51.209999,56.919998,51.009998,56.689999,42.575497,127717000
2012-03-01,56.590000,58.950001,56.119999,58.270000,44.013969,105585500
2012-04-01,58.349998,58.619999,56.209999,57.939999,43.764706,86701800
2012-05-01,57.419998,58.459999,54.680000,57.910000,43.742050,118775100
2012-06-01,57.220001,59.400002,56.849998,58.189999,44.192715,106499400
2012-07-01,58.340000,62.180000,56.700001,60.650002,46.060989,112913800
2012-08-01,60.880001,64.989998,60.119999,64.089996,48.673504,90631800
2012-09-01,64.000000,65.800003,62.450001,63.470001,48.480370,67920600
2012-10-01,63.180000,64.410004,61.220001,63.750000,48.694256,79860700
2012-11-01,62.970001,64.500000,61.020000,63.130001,48.220669,103388100
2012-12-01,63.099998,63.200001,58.299999,59.169998,45.457745,96358400
2013-01-01,58.570000,62.130001,58.009998,60.410000,46.410381,101529500
2013-02-01,60.939999,64.300003,60.330002,62.959999,48.369431,126029600
2013-03-01,63.220001,69.839996,63.220001,68.449997,52.888966,98653600
2013-04-01,68.300003,70.989998,67.400002,70.559998,54.519264,78273100
2013-05-01,70.449997,71.910004,67.580002,69.500000,53.700249,113918200
2013-06-01,69.500000,72.769997,67.839996,68.860001,53.481812,93480800
2013-07-01,69.190002,73.500000,68.959999,71.250000,55.338078,65991000
2013-08-01,71.690002,72.070000,63.049999,63.310001,49.171291,109933700
2013-09-01,63.540001,65.589996,62.790001,63.980000,50.005188,80120600
2013-10-01,63.939999,66.110001,62.029999,64.790001,50.638260,99853100
2013-11-01,64.889999,67.250000,63.320000,63.930000,49.966099,101405200
2013-12-01,63.980000,63.990002,61.259998,63.270000,49.770210,123385300
2014-01-01,63.529999,64.169998,55.959999,56.639999,44.554840,140607500
2014-02-01,56.860001,62.880001,54.660000,62.540001,49.195972,168844000
2014-03-01,61.939999,62.549999,58.599998,60.509998,47.961815,99158500
2014-04-01,60.740002,62.480000,58.580002,61.750000,48.944672,90155900
2014-05-01,61.849998,62.639999,55.250000,56.759998,44.989464,154043300
2014-06-01,56.900002,59.320000,56.290001,57.950001,46.272003,101332000
2014-07-01,58.389999,61.630001,57.950001,59.590000,47.581512,94866700
2014-08-01,59.320000,61.500000,57.259998,60.070000,47.964779,108249800
2014-09-01,60.279999,64.650002,59.980000,62.680000,50.500027,84071300
2014-10-01,62.680000,63.450001,58.720001,61.820000,49.807140,97223700
2014-11-01,61.820000,74.760002,60.980000,74.000000,59.620316,126513800
2014-12-01,73.339996,76.650002,71.980003,75.910004,61.629570,96597700
2015-01-01,76.110001,77.750000,72.739998,73.610001,59.762234,114844600
2015-02-01,73.190002,78.400002,71.900002,76.830002,62.376484,84726200
2015-03-01,76.830002,82.809998,75.080002,82.070000,67.084496,116613900
2015-04-01,81.830002,83.980003,78.389999,78.830002,64.436104,83013000
2015-05-01,78.699997,81.370003,76.459999,79.320000,64.836670,98985800
2015-06-01,79.500000,85.809998,78.250000,81.629997,67.169624,108771500
2015-07-01,82.099998,85.309998,79.129997,81.849998,67.350662,88000700
2015-08-01,81.180000,84.620003,71.910004,77.709999,63.944038,127955500
2015-09-01,76.419998,79.980003,74.989998,78.660004,65.185791,92907100
2015-10-01,78.349998,80.169998,72.750000,77.180000,63.959316,122087700
2015-11-01,77.000000,78.699997,68.150002,72.500000,60.080990,133783100
2015-12-01,73.070000,75.000000,70.699997,72.610001,60.644539,95878500
2016-01-01,71.839996,76.000000,66.459999,72.419998,60.485844,119523500
2016-02-01,71.250000,79.169998,67.430000,78.449997,65.522163,113010300
2016-03-01,79.120003,84.000000,78.570000,82.279999,69.291206,121237200
2016-04-01,81.760002,84.139999,79.010002,79.500000,66.950089,78943400
2016-05-01,79.449997,80.510002,65.500000,68.779999,57.922348,180115100
2016-06-01,68.959999,70.580002,65.930000,69.820000,59.247265,139648500
2016-07-01,69.639999,77.379997,69.379997,75.330002,63.922890,85740500
2016-08-01,74.839996,76.440002,69.239998,70.190002,59.561241,136649600
2016-09-01,70.339996,71.430000,67.120003,68.680000,58.744835,125242200
2016-10-01,68.500000,69.559998,67.010002,68.730003,58.787613,74388800
2016-11-01,68.660004,79.330002,66.010002,77.239998,66.066559,138303400
2016-12-01,76.860001,78.580002,71.879997,72.230003,62.305233,103782200
2017-01-01,72.660004,74.239998,62.939999,64.480003,55.620132,135291100
2017-02-01,63.980000,67.080002,57.299999,58.770000,50.694698,136496200
2017-03-01,58.779999,59.330002,52.770000,55.189999,48.045177,206344800
2017-04-01,55.220001,56.290001,52.720001,55.849998,48.619736,109014100
2017-05-01,55.810001,58.650002,53.759998,55.150002,48.010353,183049700
2017-06-01,55.250000,58.330002,48.560001,52.290001,46.015400,195470600
2017-07-01,52.529999,56.750000,50.040001,56.669998,49.869816,123041000
2017-08-01,56.580002,59.209999,53.900002,54.529999,47.986607,176951100
2017-09-01,54.840000,60.439999,54.840000,59.009998,52.514095,120364500
2017-10-01,58.790001,63.619999,55.770000,59.040001,52.540794,131869500
2017-11-01,58.799999,63.099998,54.040001,59.900002,53.306114,195179700
2017-12-01,60.000000,66.449997,58.900002,65.250000,58.669422,119941200
2018-01-01,65.949997,78.699997,65.059998,75.220001,67.633926,174394500
2018-02-01,74.629997,78.430000,68.389999,75.410004,67.804756,115853600
2018-03-01,75.510002,75.750000,67.769997,69.430000,62.943375,140961400
2018-04-01,69.029999,73.690002,67.440002,72.599998,65.817223,86169500
2018-05-01,71.870003,77.629997,68.330002,72.889999,66.080116,132244600
2018-06-01,72.930000,79.589996,72.580002,76.120003,69.600296,100549100
2018-07-01,75.750000,81.290001,74.779999,80.680000,73.769699,74236300
2018-08-01,80.599998,88.889999,78.339996,87.500000,80.005585,116639600
2018-09-01,87.410004,90.389999,86.379997,88.209999,81.288734,75477600
2018-10-01,88.330002,89.389999,81.070000,83.629997,77.068123,106675800
2018-11-01,83.510002,87.930000,66.120003,70.959999,65.392250,153420400
2018-12-01,72.430000,72.639999,60.150002,66.089996,61.409599,121838400
2019-01-01,65.059998,73.070000,64.760002,73.000000,67.830254,112264800
2019-02-01,73.099998,73.709999,69.070000,72.639999,67.495750,93832100
2019-03-01,73.589996,81.559998,71.959999,80.260002,75.237160,109471700
2019-04-01,80.610001,83.650002,74.730003,77.419998,72.574890,92402600
2019-05-01,77.800003,82.250000,70.029999,80.449997,75.415268,140085400
2019-06-01,80.599998,89.150002,80.559998,86.610001,81.921196,93656300
2019-07-01,87.550003,89.510002,85.680000,86.400002,81.722572,84269600
2019-08-01,86.190002,109.330002,80.029999,107.040001,101.245178,181842600
2019-09-01,106.769997,110.940002,104.680000,106.910004,101.898994,81057000
2019-10-01,107.330002,114.830002,104.010002,106.910004,101.898994,92869400
2019-11-01,108.059998,127.970001,107.019997,125.010002,119.150642,129620500
2019-12-01,125.699997,130.240005,122.330002,128.210007,122.925285,76128500
2020-01-01,128.740005,128.899994,110.370003,110.739998,106.175385,133711800
2020-02-01,111.139999,118.879997,100.739998,103.000000,98.754417,79191800
2020-03-01,103.379997,112.199997,90.519997,92.970001,89.645142,169329200
2020-04-01,91.639999,114.070000,90.169998,109.739998,105.815399,130051200
2020-05-01,108.849998,125.970001,106.099998,122.330002,117.955162,125836000
2020-06-01,120.449997,124.430000,114.809998,119.930000,116.253815,104532600
2020-07-01,119.910004,125.930000,116.730003,125.879997,122.021431,67601900
2020-08-01,126.500000,156.100006,126.250000,151.210007,146.574997,122244800
2020-09-01,150.610001,159.149994,143.380005,157.419998,153.348969,67247700
2020-10-01,158.410004,167.419998,150.800003,152.220001,148.283463,59130800
2020-11-01,154.000000,181.110001,152.800003,179.529999,174.887192,94993000
2020-12-01,179.809998,181.169998,168.940002,176.529999,172.675629,72673600
2021-01-01,176.509995,199.960007,174.119995,181.169998,177.214340,82343900
2021-02-01,182.179993,196.250000,179.679993,183.440002,179.434753,54042200
2021-03-01,185.949997,201.960007,166.830002,198.070007,194.435989,113168300
2021-04-01,198.139999,210.860001,196.360001,207.259995,203.457382,54576700
2021-05-01,209.179993,228.839996,202.759995,226.919998,222.756668,80810900
2021-06-01,227.559998,243.460007,226.050003,241.740005,238.075623,65874600
2021-07-01,241.960007,263.459991,241.130005,261.049988,257.092896,54521100
2021-08-01,262.079987,267.059998,244.399994,246.979996,243.236191,74553200
2021-09-01,247.000000,248.529999,228.130005,228.770004,226.075424,56723000
2021-10-01,229.250000,261.510010,222.880005,259.619995,256.562042,58000200
2021-11-01,261.549988,268.980011,241.210007,243.839996,240.967926,82696700
2021-12-01,245.679993,248.850006,214.600006,231.440002,229.495377,87440900
